Time,Arduino_hall_probe/TEMP:TEMP,time,mag
1747267042,22.79,1747267042,172.42057
1747267044,22.97,1747267044,173.07439
1747267046,22.82,1747267046,173.96893
1747267048,22.82,1747267048,172.99177
1747267050,22.77,1747267050,170.63047
1747267052,22.82,1747267052,170.01336999999998
1747267054,22.8,1747267054,170.03172999999998
1747267056,22.85,1747267056,171.25368999999998
1747267058,22.75,1747267058,169.61557
1747267060,22.99,1747267060,170.13475
1747267062,22.62,1747267062,169.59414999999998
1747267063,22.72,1747267063,169.35853
1747267065,22.6,1747267065,171.19656999999998
1747267067,22.87,1747267067,171.05070999999998
1747267069,22.74,1747267069,170.71716999999998
1747267071,22.67,1747267071,170.66923
1747267073,22.84,1747267073,170.80489
1747267075,22.8,1747267075,170.52745
1747267077,22.89,1747267077,170.62026999999998
1747267079,22.89,1747267079,170.97931
1747267081,22.89,1747267081,171.49134999999998
1747267083,22.92,1747267083,169.81242999999998
1747267085,22.97,1747267085,171.47808999999998
1747267087,22.9,1747267087,169.97767
1747267089,23,1747267089,170.00725
1747267091,22.72,1747267091,169.84914999999998
1747267093,23.02,1747267093,170.01235
1747267095,22.79,1747267095,169.96237
1747267097,22.8,1747267097,170.10210999999998
1747267099,22.9,1747267099,169.84201
1747267101,22.82,1747267101,170.52847
1747267103,22.87,1747267103,173.44566999999998
1747267105,22.92,1747267105,170.57743
1747267107,22.85,1747267107,170.70595
1747267109,22.82,1747267109,172.91731
1747267111,22.85,1747267111,170.39587
1747267113,22.97,1747267113,171.09457
1747267115,22.84,1747267115,209.62201
1747267117,23.02,1747267117,195.31855
1747267119,22.92,1747267119,180.09097
1747267121,22.74,1747267121,180.36127
1747267123,22.79,1747267123,180.78252999999998
1747267125,22.84,1747267125,180.82434999999998
1747267127,22.75,1747267127,183.18564999999998
1747267129,23.07,1747267129,183.55284999999998
1747267131,22.85,1747267131,183.21319
1747267133,22.79,1747267133,183.93739
1747267135,22.89,1747267135,181.92799
1747267137,22.8,1747267137,183.84049
1747267139,22.87,1747267139,184.66261
1747267141,23.05,1747267141,183.05203
1747267143,22.92,1747267143,183.16015
1747267145,22.72,1747267145,180.30415
1747267147,22.87,1747267147,180.04915
1747267149,22.77,1747267149,180.79068999999998
1747267151,23.02,1747267151,180.03385
1747267153,22.89,1747267153,180.48877
1747267155,22.77,1747267155,180.21744999999999
1747267157,22.94,1747267157,180.52651
1747267159,22.82,1747267159,180.55405
1747267161,22.87,1747267161,183.41514999999998
1747267163,23.04,1747267163,183.44269
1747267165,22.9,1747267165,183.12955
1747267167,22.72,1747267167,182.02590999999998
1747267169,22.9,1747267169,183.30601
1747267171,22.92,1747267171,180.81211
1747267173,22.97,1747267173,183.10710999999998
1747267175,22.82,1747267175,180.00223
1747267177,22.95,1747267177,180.42757
1747267179,22.82,1747267179,187.78789
1747267181,22.79,1747267181,185.80297
1747267183,22.85,1747267183,132.51408999999998
1747267185,23.02,1747267185,125.88613
1747267187,22.94,1747267187,124.24903
1747267189,22.75,1747267189,124.44997
1747267191,22.85,1747267191,124.55605000000001
1747267193,22.92,1747267193,124.71415
1747267195,22.92,1747267195,124.69476999999999
1747267197,23,1747267197,122.64763
1747267199,22.94,1747267199,122.59153
1747267201,22.99,1747267201,124.07461
1747267203,22.97,1747267203,124.18579000000001
1747267205,23,1747267205,124.23271000000001
1747267207,22.95,1747267207,122.79247000000001
1747267209,22.94,1747267209,124.16233000000001
1747267211,22.9,1747267211,124.18885
1747267213,22.87,1747267213,124.29697
1747267215,23,1747267215,124.30819000000001
1747267217,22.82,1747267217,124.25821
1747267219,22.8,1747267219,124.10215000000001
1747267221,22.89,1747267221,124.46016999999999
1747267223,22.92,1747267223,123.52483000000001
1747267225,22.75,1747267225,123.08113
1747267227,22.95,1747267227,123.13621
1747267229,22.94,1747267229,122.90875000000001
1747267231,22.99,1747267231,123.05053000000001
1747267233,22.84,1747267233,123.20557000000001
1747267235,23,1747267235,126.75721
1747267237,22.94,1747267237,117.15493000000001
1747267239,22.79,1747267239,63.27546999999999
1747267241,22.57,1747267241,74.06605
1747267243,22.57,1747267243,71.48545
1747267245,22.44,1747267245,71.21719
1747267247,22.84,1747267247,68.23165
1747267249,22.52,1747267249,68.42137000000001
1747267251,22.59,1747267251,68.26021
1747267253,22.42,1747267253,68.43667
1747267255,22.55,1747267255,68.29693
1747267257,22.59,1747267257,68.22859000000001
1747267259,22.39,1747267259,69.69025
1747267261,22.34,1747267261,67.85629
1747267263,22.45,1747267263,68.34895
1747267265,22.14,1747267265,68.01031
1747267267,22.29,1747267267,68.10925
1747267269,22,1747267269,67.81549000000001
1747267271,22.09,1747267271,69.37405000000001
1747267273,22.1,1747267273,69.41893
1747267275,21.96,1747267275,69.07009000000001
1747267277,22.39,1747267277,69.14047000000001
1747267279,21.96,1747267279,69.01195
1747267281,22.1,1747267281,68.90179
1747267283,22.14,1747267283,68.84671
1747267285,22.04,1747267285,68.64373
1747267287,22.22,1747267287,68.89363
1747267289,21.96,1747267289,68.76409000000001
1747267291,21.97,1747267291,68.76205
1747267293,22,1747267293,68.67433000000001
1747267295,22.07,1747267295,68.64883
1747267297,21.86,1747267297,68.66719
1747267299,21.94,1747267299,68.55091
1747267301,21.71,1747267301,70.95811
1747267303,21.94,1747267303,45.23677
1747267305,22,1747267305,27.587709999999998
1747267307,21.87,1747267307,29.47573
1747267309,21.92,1747267309,31.15771
1747267311,21.74,1747267311,29.514490000000002
1747267313,21.77,1747267313,29.278869999999998
1747267315,21.71,1747267315,29.37679
1747267317,21.66,1747267317,31.335189999999997
1747267319,21.66,1747267319,31.09039
1747267321,21.72,1747267321,31.15771
1747267323,21.66,1747267323,31.00369
1747267325,21.76,1747267325,31.14139
1747267327,21.44,1747267327,31.07407
1747267329,21.67,1747267329,31.02919
1747267331,21.49,1747267331,30.86497
1747267333,21.67,1747267333,30.57631
1747267335,21.49,1747267335,30.427389999999995
1747267337,21.46,1747267337,30.40699
1747267339,21.44,1747267339,28.172169999999998
1747267341,21.51,1747267341,27.782529999999998
1747267343,21.52,1747267343,27.65503
1747267345,21.47,1747267345,27.57343
1747267347,21.57,1747267347,27.68257
1747267349,21.71,1747267349,27.71419
1747267351,21.42,1747267351,27.455109999999998
1747267353,21.39,1747267353,27.51223
1747267355,21.47,1747267355,27.56629
1747267357,21.32,1747267357,27.49693
1747267359,21.44,1747267359,28.141569999999998
1747267361,21.59,1747267361,31.715649999999997
1747267363,21.59,1747267363,31.72381
1747267365,21.46,1747267365,31.735030000000002
1747267367,21.52,1747267367,31.715649999999997
1747267369,21.36,1747267369,31.69321
1747267371,21.44,1747267371,31.668729999999996
1747267373,21.47,1747267373,31.64629
1747267375,21.42,1747267375,31.284189999999995
1747267377,21.61,1747267377,31.279089999999997
1747267379,21.49,1747267379,31.243389999999998
1747267381,21.44,1747267381,31.23829
1747267383,21.44,1747267383,31.210749999999997
1747267385,21.44,1747267385,31.246449999999996
1747267387,21.57,1747267387,31.180149999999998
1747267389,21.46,1747267389,31.18831
1747267391,21.72,1747267391,31.189329999999998
1747267393,21.52,1747267393,31.174030000000002
1747267395,21.49,1747267395,31.176069999999996
1747267397,21.69,1747267397,31.15159
1747267399,21.69,1747267399,31.14649
1747267401,21.59,1747267401,31.156689999999998
1747267403,21.66,1747267403,31.16077
1747267405,21.49,1747267405,31.15771
1747267407,21.62,1747267407,31.109769999999997
1747267409,21.74,1747267409,31.103650000000002
1747267411,21.69,1747267411,31.13527
1747267413,21.57,1747267413,31.18117
1747267415,21.81,1747267415,31.147509999999997
1747267417,21.67,1747267417,31.150570000000002
1747267419,21.72,1747267419,31.103650000000002
1747267421,21.71,1747267421,31.08019
1747267423,21.62,1747267423,31.082229999999996
1747267425,21.81,1747267425,31.118949999999998
1747267427,21.71,1747267427,31.05469
1747267429,21.59,1747267429,31.107729999999997
1747267431,21.57,1747267431,31.103650000000002
1747267433,21.81,1747267433,31.096510000000002
1747267435,21.87,1747267435,31.84417
1747267437,21.91,1747267437,31.57183
1747267439,21.86,1747267439,31.532049999999998
1747267441,21.67,1747267441,32.23381
1747267443,21.62,1747267443,19.21351
1747267445,21.77,1747267445,15.39361
1747267447,21.67,1747267447,15.918910000000002
1747267449,21.54,1747267449,15.713890000000001
1747267451,21.66,1747267451,15.72613
1747267453,21.86,1747267453,15.81895
1747267455,21.66,1747267455,15.81385
1747267457,21.72,1747267457,13.64635
1747267459,21.71,1747267459,13.64023
1747267461,21.71,1747267461,13.370949999999999
1747267463,21.79,1747267463,13.34953
1747267465,21.69,1747267465,13.563730000000001
1747267467,21.52,1747267467,15.725109999999999
1747267469,21.76,1747267469,13.64737
1747267471,21.79,1747267471,15.752650000000001
1747267473,21.79,1747267473,13.573929999999999
1747267475,21.99,1747267475,13.59331
1747267477,21.81,1747267477,13.612689999999999
1747267479,21.94,1747267479,13.62187
1747267481,21.76,1747267481,13.51987
1747267483,21.76,1747267483,13.45867
1747267485,21.79,1747267485,13.42195
1747267487,21.82,1747267487,13.407670000000001
1747267489,21.87,1747267489,13.379109999999999
1747267491,21.89,1747267491,13.378090000000002
1747267493,21.91,1747267493,13.43011
1747267495,21.82,1747267495,13.35055
1747267497,21.87,1747267497,13.34137
1747267499,21.86,1747267499,13.35055
1747267501,21.84,1747267501,13.363809999999999
1747267503,21.86,1747267503,13.46887
1747267505,21.76,1747267505,13.43623
1747267507,21.72,1747267507,13.508650000000001
1747267509,21.77,1747267509,13.454590000000001
1747267511,21.91,1747267511,13.41889
1747267513,21.72,1747267513,13.378090000000002
1747267515,21.89,1747267515,13.34953
1747267517,21.92,1747267517,13.299550000000002
1747267519,21.82,1747267519,13.32097
1747267521,21.97,1747267521,13.292410000000002
1747267523,21.91,1747267523,13.252630000000002
1747267525,22,1747267525,11.556370000000001
1747267527,21.72,1747267527,8.840110000000001
1747267529,21.67,1747267529,8.44129
1747267531,21.81,1747267531,8.668750000000001
1747267533,21.61,1747267533,8.295430000000001
1747267535,21.62,1747267535,10.19365
1747267537,21.39,1747267537,9.94477
1747267539,21.56,1747267539,9.93661
1747267541,21.41,1747267541,10.01005
1747267543,21.44,1747267543,10.02637
1747267545,21.24,1747267545,8.21077
1747267547,21.57,1747267547,8.524930000000001
1747267549,21.54,1747267549,8.35153
1747267551,21.29,1747267551,10.08553
1747267553,21.51,1747267553,10.08247
1747267555,21.37,1747267555,10.06309
1747267557,21.47,1747267557,10.044730000000001
1747267558,21.39,1747267559,10.03759
1747267560,21.46,1747267560,9.99679
1747267562,21.64,1747267562,9.97231
1747267564,21.52,1747267564,10.01107
1747267566,21.42,1747267566,9.96109
1747267568,21.46,1747267568,9.92845
1747267570,21.52,1747267570,10.145710000000001
1747267572,21.34,1747267572,10.19365
1747267574,21.41,1747267574,10.111030000000001
1747267576,21.26,1747267576,10.207930000000001
1747267578,21.37,1747267578,10.49455
1747267580,21.41,1747267580,8.14141
1747267582,21.22,1747267582,8.326030000000001
1747267584,21.36,1747267584,8.25667
1747267586,21.24,1747267586,8.28421
1747267588,21.24,1747267588,10.09267
1747267590,21.31,1747267590,7.998610000000001
1747267592,21.26,1747267592,9.04819
1747267594,21.29,1747267594,12.497830000000002
1747267595,21.49,1747267595,13.91767
1747267597,21.26,1747267597,12.09595
1747267599,21.21,1747267599,11.166730000000001
1747267601,21.47,1747267601,10.04371
1747267603,21.36,1747267603,4.35721
1747267605,21.36,1747267605,4.36537
1747267607,21.29,1747267607,4.65301
1747267609,21.21,1747267609,4.57549
1747267611,21.32,1747267611,4.53163
1747267613,21.29,1747267613,4.5836500000000004
1747267615,21.21,1747267615,4.66933
1747267617,25.43,1747267617,4.32559
1747267619,25.3,1747267619,4.359250000000001
1747267621,25.35,1747267621,4.2776499999999995
1747267623,25.32,1747267623,4.34905
1747267625,25.35,1747267625,4.59079
1747267627,25.28,1747267627,4.631590000000001
1747267629,25.28,1747267629,4.541830000000001
1747267631,25.2,1747267631,4.522450000000001
1747267633,25.28,1747267633,4.468390000000001
1747267635,25.25,1747267635,4.479610000000001
1747267637,25.28,1747267637,4.2174700000000005
1747267639,25.23,1747267639,4.182790000000001
1747267641,25.17,1747267641,4.49287
1747267643,25.22,1747267643,4.561210000000001
1747267645,25.28,1747267645,4.1919699999999995
1747267647,25.12,1747267647,4.4785900000000005
1747267649,25.08,1747267649,4.55203
1747267651,25.35,1747267651,4.61833
1747267653,25.18,1747267653,4.61017
1747267655,25.08,1747267655,4.52755
1747267657,25.15,1747267657,4.26745
1747267659,25.07,1747267659,4.523470000000001
1747267661,25.17,1747267661,4.409230000000001
1747267663,25.2,1747267663,4.460230000000001
1747267665,24.98,1747267665,4.950850000000001
1747267667,25.23,1747267667,4.449010000000001
1747267669,25.1,1747267669,4.381690000000001
1747267671,24.92,1747267671,4.41535
1747267673,25.2,1747267673,4.41127
1747267675,25.03,1747267675,4.43881
1747267677,25.02,1747267677,4.39597
1747267679,25.05,1747267679,4.38373
1747267681,25.12,1747267681,4.44595
1747267683,25.25,1747267683,4.382710000000001
1747267685,25.02,1747267685,4.3888300000000005
1747267687,25.05,1747267687,4.40719
1747267689,25.13,1747267689,4.414330000000001
1747267691,24.98,1747267691,4.425550000000001
1747267693,24.97,1747267693,4.398010000000001
1747267695,24.97,1747267695,4.373530000000001
