in s,C3 in V
9.6274160E-04,2.43848E+00
9.6275080E-04,2.40918E+00
9.6276000E-04,2.43848E+00
9.6276920E-04,2.44824E+00
9.6277840E-04,2.52637E+00
9.6278760E-04,2.43848E+00
9.6279680E-04,2.46777E+00
9.6280600E-04,2.45801E+00
9.6281520E-04,2.47754E+00
9.6282440E-04,2.43848E+00
9.6283360E-04,2.46777E+00
9.6284280E-04,2.50684E+00
9.6285200E-04,2.48730E+00
9.6286120E-04,2.43848E+00
9.6287040E-04,2.47754E+00
9.6287960E-04,2.46777E+00
9.6288880E-04,2.44824E+00
9.6289800E-04,2.43848E+00
9.6290720E-04,2.43848E+00
9.6291640E-04,2.44824E+00
9.6292560E-04,2.41895E+00
9.6293480E-04,2.44824E+00
9.6294400E-04,2.39941E+00
9.6295320E-04,2.43848E+00
9.6296240E-04,2.48730E+00
9.6297160E-04,2.42871E+00
9.6298080E-04,2.41895E+00
9.6299000E-04,2.44824E+00
9.6299920E-04,2.46777E+00
9.6300840E-04,2.42871E+00
9.6301760E-04,2.41895E+00
9.6302680E-04,2.42871E+00
9.6303600E-04,2.41895E+00
9.6304520E-04,2.44824E+00
9.6305440E-04,2.43848E+00
9.6306360E-04,2.45801E+00
9.6307280E-04,2.41895E+00
9.6308200E-04,2.42871E+00
9.6309120E-04,2.40918E+00
9.6310040E-04,2.49707E+00
9.6310960E-04,2.42871E+00
9.6311880E-04,2.42871E+00
9.6312800E-04,2.42871E+00
9.6313720E-04,2.39941E+00
9.6314640E-04,2.41895E+00
9.6315560E-04,2.42871E+00
9.6316480E-04,2.43848E+00
9.6317400E-04,2.40918E+00
9.6318320E-04,2.39941E+00
9.6319240E-04,2.37988E+00
9.6320160E-04,2.40918E+00
9.6321080E-04,2.43848E+00
9.6322000E-04,2.42871E+00
9.6322920E-04,2.42871E+00
9.6323840E-04,2.41895E+00
9.6324760E-04,2.40918E+00
9.6325680E-04,2.42871E+00
9.6326600E-04,2.38965E+00
9.6327520E-04,2.43848E+00
9.6328440E-04,2.46777E+00
9.6329360E-04,2.38965E+00
9.6330280E-04,2.42871E+00
9.6331200E-04,2.39941E+00
9.6332120E-04,2.47754E+00
9.6333040E-04,2.50684E+00
9.6333960E-04,2.41895E+00
9.6334880E-04,2.39941E+00
9.6335800E-04,2.36035E+00
9.6336720E-04,2.42871E+00
9.6337640E-04,2.49707E+00
9.6338560E-04,2.46777E+00
9.6339480E-04,2.40918E+00
9.6340400E-04,2.33105E+00
9.6341320E-04,2.40918E+00
9.6342240E-04,2.46777E+00
9.6343160E-04,2.46777E+00
9.6344080E-04,2.38965E+00
9.6345000E-04,2.34082E+00
9.6345920E-04,2.44824E+00
9.6346840E-04,2.45801E+00
9.6347760E-04,2.47754E+00
9.6348680E-04,2.37988E+00
9.6349600E-04,2.37012E+00
9.6350520E-04,2.37988E+00
9.6351440E-04,2.46777E+00
9.6352360E-04,2.47754E+00
9.6353280E-04,2.46777E+00
9.6354200E-04,2.37012E+00
9.6355120E-04,2.38965E+00
9.6356040E-04,2.43848E+00
9.6356960E-04,2.47754E+00
9.6357880E-04,2.48730E+00
9.6358800E-04,2.46777E+00
9.6359720E-04,2.38965E+00
9.6360640E-04,2.40918E+00
9.6361560E-04,2.44824E+00
9.6362480E-04,2.46777E+00
9.6363400E-04,2.42871E+00
9.6364320E-04,2.39941E+00
9.6365240E-04,2.41895E+00
9.6366160E-04,2.42871E+00
9.6367080E-04,2.45801E+00
9.6368000E-04,2.46777E+00
9.6368920E-04,2.42871E+00
9.6369840E-04,2.40918E+00
9.6370760E-04,2.44824E+00
9.6371680E-04,2.46777E+00
9.6372600E-04,2.44824E+00
9.6373520E-04,2.40918E+00
9.6374440E-04,2.39941E+00
9.6375360E-04,2.39941E+00
9.6376280E-04,2.43848E+00
9.6377200E-04,2.43848E+00
9.6378120E-04,2.37988E+00
9.6379040E-04,2.43848E+00
9.6379960E-04,2.43848E+00
9.6380880E-04,2.47754E+00
9.6381800E-04,2.43848E+00
9.6382720E-04,2.43848E+00
9.6383640E-04,2.40918E+00
9.6384560E-04,2.37012E+00
9.6385480E-04,2.42871E+00
9.6386400E-04,2.45801E+00
9.6387320E-04,2.46777E+00
9.6388240E-04,2.40918E+00
9.6389160E-04,2.41895E+00
9.6390080E-04,2.44824E+00
9.6391000E-04,2.42871E+00
9.6391920E-04,2.43848E+00
9.6392840E-04,2.42871E+00
9.6393760E-04,2.42871E+00
9.6394680E-04,2.40918E+00
9.6395600E-04,2.43848E+00
9.6396520E-04,2.42871E+00
9.6397440E-04,2.42871E+00
9.6398360E-04,2.41895E+00
9.6399280E-04,2.43848E+00
9.6400200E-04,2.40918E+00
9.6401120E-04,2.43848E+00
9.6402040E-04,2.42871E+00
9.6402960E-04,2.42871E+00
9.6403880E-04,2.42871E+00
9.6404800E-04,2.40918E+00
9.6405720E-04,2.39941E+00
9.6406640E-04,2.44824E+00
9.6407560E-04,2.40918E+00
9.6408480E-04,2.38965E+00
9.6409400E-04,2.42871E+00
9.6410320E-04,2.38965E+00
9.6411240E-04,2.39941E+00
9.6412160E-04,2.38965E+00
9.6413080E-04,2.41895E+00
9.6414000E-04,2.41895E+00
9.6414920E-04,2.41895E+00
9.6415840E-04,2.44824E+00
9.6416760E-04,2.44824E+00
9.6417680E-04,2.43848E+00
9.6418600E-04,2.41895E+00
9.6419520E-04,2.40918E+00
9.6420440E-04,2.41895E+00
9.6421360E-04,2.47754E+00
9.6422280E-04,2.39941E+00
9.6423200E-04,2.43848E+00
9.6424120E-04,2.43848E+00
9.6425040E-04,2.41895E+00
9.6425960E-04,2.40918E+00
9.6426880E-04,2.45801E+00
9.6427800E-04,2.40918E+00
9.6428720E-04,2.44824E+00
9.6429640E-04,2.46777E+00
9.6430560E-04,2.43848E+00
9.6431480E-04,2.45801E+00
9.6432400E-04,2.51660E+00
9.6433320E-04,2.43848E+00
9.6434240E-04,2.44824E+00
9.6435160E-04,2.37988E+00
9.6436080E-04,2.37012E+00
9.6437000E-04,2.43848E+00
9.6437920E-04,2.44824E+00
9.6438840E-04,2.44824E+00
9.6439760E-04,2.42871E+00
9.6440680E-04,2.40918E+00
9.6441600E-04,2.41895E+00
9.6442520E-04,2.45801E+00
9.6443440E-04,2.40918E+00
9.6444360E-04,2.40918E+00
9.6445280E-04,2.38965E+00
9.6446200E-04,2.44824E+00
9.6447120E-04,2.44824E+00
9.6448040E-04,2.46777E+00
9.6448960E-04,2.42871E+00
9.6449880E-04,2.39941E+00
9.6450800E-04,2.41895E+00
9.6451720E-04,2.50684E+00
9.6452640E-04,2.46777E+00
9.6453560E-04,2.42871E+00
9.6454480E-04,2.42871E+00
9.6455400E-04,2.41895E+00
9.6456320E-04,2.47754E+00
9.6457240E-04,2.44824E+00
9.6458160E-04,2.47754E+00
9.6459080E-04,2.43848E+00
9.6460000E-04,2.42871E+00
9.6460920E-04,2.47754E+00
9.6461840E-04,2.44824E+00
9.6462760E-04,2.46777E+00
9.6463680E-04,2.46777E+00
9.6464600E-04,2.41895E+00
9.6465520E-04,2.44824E+00
9.6466440E-04,2.46777E+00
9.6467360E-04,2.46777E+00
9.6468280E-04,2.42871E+00
9.6469200E-04,2.44824E+00
9.6470120E-04,2.44824E+00
9.6471040E-04,2.44824E+00
9.6471960E-04,2.47754E+00
9.6472880E-04,2.38965E+00
9.6473800E-04,2.43848E+00
9.6474720E-04,2.42871E+00
9.6475640E-04,2.44824E+00
9.6476560E-04,2.42871E+00
9.6477480E-04,2.44824E+00
9.6478400E-04,2.43848E+00
9.6479320E-04,2.44824E+00
9.6480240E-04,2.46777E+00
9.6481160E-04,2.42871E+00
9.6482080E-04,2.46777E+00
9.6483000E-04,2.41895E+00
9.6483920E-04,2.46777E+00
9.6484840E-04,2.43848E+00
9.6485760E-04,2.42871E+00
9.6486680E-04,2.39941E+00
9.6487600E-04,2.39941E+00
9.6488520E-04,2.48730E+00
9.6489440E-04,2.43848E+00
9.6490360E-04,2.43848E+00
9.6491280E-04,2.44824E+00
9.6492200E-04,2.48730E+00
9.6493120E-04,2.43848E+00
9.6494040E-04,2.44824E+00
9.6494960E-04,2.42871E+00
9.6495880E-04,2.44824E+00
9.6496800E-04,2.43848E+00
9.6497720E-04,2.44824E+00
9.6498640E-04,2.45801E+00
9.6499560E-04,2.48730E+00
9.6500480E-04,2.43848E+00
9.6501400E-04,2.45801E+00
9.6502320E-04,2.45801E+00
9.6503240E-04,2.41895E+00
9.6504160E-04,2.44824E+00
9.6505080E-04,2.48730E+00
9.6506000E-04,2.43848E+00
9.6506920E-04,2.45801E+00
9.6507840E-04,2.49707E+00
9.6508760E-04,2.43848E+00
9.6509680E-04,2.46777E+00
9.6510600E-04,2.46777E+00
9.6511520E-04,2.43848E+00
9.6512440E-04,2.44824E+00
9.6513360E-04,2.44824E+00
9.6514280E-04,2.42871E+00
9.6515200E-04,2.46777E+00
9.6516120E-04,2.43848E+00
9.6517040E-04,2.44824E+00
9.6517960E-04,2.44824E+00
9.6518880E-04,2.47754E+00
9.6519800E-04,2.44824E+00
9.6520720E-04,2.44824E+00
9.6521640E-04,2.43848E+00
9.6522560E-04,2.45801E+00
9.6523480E-04,2.47754E+00
9.6524400E-04,2.49707E+00
9.6525320E-04,2.47754E+00
9.6526240E-04,2.39941E+00
9.6527160E-04,2.39941E+00
9.6528080E-04,2.41895E+00
9.6529000E-04,2.46777E+00
9.6529920E-04,2.51660E+00
9.6530840E-04,2.46777E+00
9.6531760E-04,2.45801E+00
9.6532680E-04,2.43848E+00
9.6533600E-04,2.46777E+00
9.6534520E-04,2.43848E+00
9.6535440E-04,2.41895E+00
9.6536360E-04,2.44824E+00
9.6537280E-04,2.41895E+00
9.6538200E-04,2.44824E+00
9.6539120E-04,2.43848E+00
9.6540040E-04,2.47754E+00
9.6540960E-04,2.45801E+00
9.6541880E-04,2.45801E+00
9.6542800E-04,2.44824E+00
9.6543720E-04,2.47754E+00
9.6544640E-04,2.46777E+00
9.6545560E-04,2.50684E+00
9.6546480E-04,2.47754E+00
9.6547400E-04,2.41895E+00
9.6548320E-04,2.43848E+00
9.6549240E-04,2.43848E+00
9.6550160E-04,2.44824E+00
9.6551080E-04,2.45801E+00
9.6552000E-04,2.45801E+00
9.6552920E-04,2.44824E+00
9.6553840E-04,2.44824E+00
9.6554760E-04,2.48730E+00
9.6555680E-04,2.45801E+00
9.6556600E-04,2.45801E+00
9.6557520E-04,2.46777E+00
9.6558440E-04,2.44824E+00
9.6559360E-04,2.43848E+00
9.6560280E-04,2.50684E+00
9.6561200E-04,2.46777E+00
9.6562120E-04,2.44824E+00
9.6563040E-04,2.44824E+00
9.6563960E-04,2.47754E+00
9.6564880E-04,2.43848E+00
9.6565800E-04,2.46777E+00
9.6566720E-04,2.44824E+00
9.6567640E-04,2.42871E+00
9.6568560E-04,2.48730E+00
9.6569480E-04,2.42871E+00
9.6570400E-04,2.47754E+00
9.6571320E-04,2.45801E+00
9.6572240E-04,2.44824E+00
9.6573160E-04,2.45801E+00
9.6574080E-04,2.43848E+00
9.6575000E-04,2.46777E+00
9.6575920E-04,2.45801E+00
9.6576840E-04,2.45801E+00
9.6577760E-04,2.44824E+00
9.6578680E-04,2.46777E+00
9.6579600E-04,2.46777E+00
9.6580520E-04,2.46777E+00
9.6581440E-04,2.49707E+00
9.6582360E-04,2.45801E+00
9.6583280E-04,2.45801E+00
9.6584200E-04,2.44824E+00
9.6585120E-04,2.46777E+00
9.6586040E-04,2.44824E+00
9.6586960E-04,2.47754E+00
9.6587880E-04,2.43848E+00
9.6588800E-04,2.46777E+00
9.6589720E-04,2.46777E+00
9.6590640E-04,2.44824E+00
9.6591560E-04,2.44824E+00
9.6592480E-04,2.44824E+00
9.6593400E-04,2.45801E+00
9.6594320E-04,2.46777E+00
9.6595240E-04,2.48730E+00
9.6596160E-04,2.46777E+00
9.6597080E-04,2.44824E+00
9.6598000E-04,2.46777E+00
9.6598920E-04,2.45801E+00
9.6599840E-04,2.44824E+00
9.6600760E-04,2.43848E+00
9.6601680E-04,2.48730E+00
9.6602600E-04,2.46777E+00
9.6603520E-04,2.50684E+00
9.6604440E-04,2.47754E+00
9.6605360E-04,2.49707E+00
9.6606280E-04,2.45801E+00
9.6607200E-04,2.48730E+00
9.6608120E-04,2.46777E+00
9.6609040E-04,2.42871E+00
9.6609960E-04,2.45801E+00
9.6610880E-04,2.42871E+00
9.6611800E-04,2.48730E+00
9.6612720E-04,2.45801E+00
9.6613640E-04,2.48730E+00
9.6614560E-04,2.47754E+00
9.6615480E-04,2.43848E+00
9.6616400E-04,2.46777E+00
9.6617320E-04,2.46777E+00
9.6618240E-04,2.45801E+00
9.6619160E-04,2.47754E+00
9.6620080E-04,2.50684E+00
9.6621000E-04,2.45801E+00
9.6621920E-04,2.45801E+00
9.6622840E-04,2.46777E+00
9.6623760E-04,2.42871E+00
9.6624680E-04,2.42871E+00
9.6625600E-04,2.40918E+00
9.6626520E-04,2.47754E+00
9.6627440E-04,2.46777E+00
9.6628360E-04,2.46777E+00
9.6629280E-04,2.44824E+00
9.6630200E-04,2.45801E+00
9.6631120E-04,2.40918E+00
9.6632040E-04,2.44824E+00
9.6632960E-04,2.48730E+00
9.6633880E-04,2.48730E+00
9.6634800E-04,2.44824E+00
9.6635720E-04,2.39941E+00
9.6636640E-04,2.43848E+00
9.6637560E-04,2.44824E+00
9.6638480E-04,2.48730E+00
9.6639400E-04,2.46777E+00
9.6640320E-04,2.46777E+00
9.6641240E-04,2.43848E+00
9.6642160E-04,2.44824E+00
9.6643080E-04,2.44824E+00
9.6644000E-04,2.45801E+00
9.6644920E-04,2.47754E+00
9.6645840E-04,2.44824E+00
9.6646760E-04,2.45801E+00
9.6647680E-04,2.46777E+00
9.6648600E-04,2.46777E+00
9.6649520E-04,2.43848E+00
9.6650440E-04,2.44824E+00
9.6651360E-04,2.47754E+00
9.6652280E-04,2.45801E+00
9.6653200E-04,2.48730E+00
9.6654120E-04,2.43848E+00
9.6655040E-04,2.43848E+00
9.6655960E-04,2.42871E+00
9.6656880E-04,2.44824E+00
9.6657800E-04,2.48730E+00
9.6658720E-04,2.45801E+00
9.6659640E-04,2.44824E+00
9.6660560E-04,2.46777E+00
9.6661480E-04,2.43848E+00
9.6662400E-04,2.48730E+00
9.6663320E-04,2.48730E+00
9.6664240E-04,2.49707E+00
9.6665160E-04,2.46777E+00
9.6666080E-04,2.44824E+00
9.6667000E-04,2.49707E+00
9.6667920E-04,2.49707E+00
9.6668840E-04,2.47754E+00
9.6669760E-04,2.46777E+00
9.6670680E-04,2.44824E+00
9.6671600E-04,2.48730E+00
9.6672520E-04,2.46777E+00
9.6673440E-04,2.46777E+00
9.6674360E-04,2.45801E+00
9.6675280E-04,2.45801E+00
9.6676200E-04,2.45801E+00
9.6677120E-04,2.49707E+00
9.6678040E-04,2.41895E+00
9.6678960E-04,2.42871E+00
9.6679880E-04,2.43848E+00
9.6680800E-04,2.45801E+00
9.6681720E-04,2.44824E+00
9.6682640E-04,2.45801E+00
9.6683560E-04,2.48730E+00
9.6684480E-04,2.46777E+00
9.6685400E-04,2.44824E+00
9.6686320E-04,2.50684E+00
9.6687240E-04,2.43848E+00
9.6688160E-04,2.43848E+00
9.6689080E-04,2.44824E+00
9.6690000E-04,2.42871E+00
9.6690920E-04,2.45801E+00
9.6691840E-04,2.44824E+00
9.6692760E-04,2.43848E+00
9.6693680E-04,2.43848E+00
9.6694600E-04,2.39941E+00
9.6695520E-04,2.43848E+00
9.6696440E-04,2.46777E+00
9.6697360E-04,2.45801E+00
9.6698280E-04,2.43848E+00
9.6699200E-04,2.45801E+00
9.6700120E-04,2.41895E+00
9.6701040E-04,2.43848E+00
9.6701960E-04,2.46777E+00
9.6702880E-04,2.44824E+00
9.6703800E-04,2.45801E+00
9.6704720E-04,2.47754E+00
9.6705640E-04,2.42871E+00
9.6706560E-04,2.48730E+00
9.6707480E-04,2.43848E+00
9.6708400E-04,2.43848E+00
9.6709320E-04,2.45801E+00
9.6710240E-04,2.47754E+00
9.6711160E-04,2.45801E+00
9.6712080E-04,2.44824E+00
9.6713000E-04,2.45801E+00
9.6713920E-04,2.47754E+00
9.6714840E-04,2.45801E+00
9.6715760E-04,2.46777E+00
9.6716680E-04,2.45801E+00
9.6717600E-04,2.46777E+00
9.6718520E-04,2.47754E+00
9.6719440E-04,2.41895E+00
9.6720360E-04,2.42871E+00
9.6721280E-04,2.42871E+00
9.6722200E-04,2.44824E+00
9.6723120E-04,2.46777E+00
9.6724040E-04,2.43848E+00
9.6724960E-04,2.44824E+00
9.6725880E-04,2.40918E+00
9.6726800E-04,2.39941E+00
9.6727720E-04,2.45801E+00
9.6728640E-04,2.47754E+00
9.6729560E-04,2.43848E+00
9.6730480E-04,2.42871E+00
9.6731400E-04,2.45801E+00
9.6732320E-04,2.51660E+00
9.6733240E-04,2.48730E+00
9.6734160E-04,2.47754E+00
9.6735080E-04,2.41895E+00
9.6736000E-04,2.37988E+00
9.6736920E-04,2.40918E+00
9.6737840E-04,2.48730E+00
9.6738760E-04,2.48730E+00
9.6739680E-04,2.42871E+00
9.6740600E-04,2.37988E+00
9.6741520E-04,2.40918E+00
9.6742440E-04,2.44824E+00
9.6743360E-04,2.44824E+00
9.6744280E-04,2.37012E+00
9.6745200E-04,2.41895E+00
9.6746120E-04,2.43848E+00
9.6747040E-04,2.45801E+00
9.6747960E-04,2.49707E+00
9.6748880E-04,2.47754E+00
9.6749800E-04,2.39941E+00
9.6750720E-04,2.40918E+00
9.6751640E-04,2.46777E+00
9.6752560E-04,2.50684E+00
9.6753480E-04,2.46777E+00
9.6754400E-04,2.41895E+00
9.6755320E-04,2.38965E+00
9.6756240E-04,2.43848E+00
9.6757160E-04,2.43848E+00
9.6758080E-04,2.48730E+00
9.6759000E-04,2.46777E+00
9.6759920E-04,2.41895E+00
9.6760840E-04,2.39941E+00
9.6761760E-04,2.46777E+00
9.6762680E-04,2.41895E+00
9.6763600E-04,2.41895E+00
9.6764520E-04,2.37988E+00
9.6765440E-04,2.38965E+00
9.6766360E-04,2.45801E+00
9.6767280E-04,2.51660E+00
9.6768200E-04,2.44824E+00
9.6769120E-04,2.40918E+00
9.6770040E-04,2.37988E+00
9.6770960E-04,2.40918E+00
9.6771880E-04,2.42871E+00
9.6772800E-04,2.45801E+00
9.6773720E-04,2.40918E+00
9.6774640E-04,2.44824E+00
9.6775560E-04,2.38965E+00
9.6776480E-04,2.48730E+00
9.6777400E-04,2.44824E+00
9.6778320E-04,2.41895E+00
9.6779240E-04,2.42871E+00
9.6780160E-04,2.43848E+00
9.6781080E-04,2.43848E+00
9.6782000E-04,2.46777E+00
9.6782920E-04,2.44824E+00
9.6783840E-04,2.44824E+00
9.6784760E-04,2.43848E+00
9.6785680E-04,2.43848E+00
9.6786600E-04,2.44824E+00
9.6787520E-04,2.43848E+00
9.6788440E-04,2.40918E+00
9.6789360E-04,2.44824E+00
9.6790280E-04,2.39941E+00
9.6791200E-04,2.45801E+00
9.6792120E-04,2.46777E+00
9.6793040E-04,2.41895E+00
9.6793960E-04,2.39941E+00
9.6794880E-04,2.40918E+00
9.6795800E-04,2.47754E+00
9.6796720E-04,2.47754E+00
9.6797640E-04,2.43848E+00
9.6798560E-04,2.42871E+00
9.6799480E-04,2.43848E+00
9.6800400E-04,2.46777E+00
9.6801320E-04,2.42871E+00
9.6802240E-04,2.39941E+00
9.6803160E-04,2.40918E+00
9.6804080E-04,2.37988E+00
9.6805000E-04,2.40918E+00
9.6805920E-04,2.42871E+00
9.6806840E-04,2.46777E+00
9.6807760E-04,2.51660E+00
9.6808680E-04,2.43848E+00
9.6809600E-04,2.44824E+00
9.6810520E-04,2.41895E+00
9.6811440E-04,2.48730E+00
9.6812360E-04,2.43848E+00
9.6813280E-04,2.40918E+00
9.6814200E-04,2.46777E+00
9.6815120E-04,2.42871E+00
9.6816040E-04,2.42871E+00
9.6816960E-04,2.44824E+00
9.6817880E-04,2.43848E+00
9.6818800E-04,2.40918E+00
9.6819720E-04,2.39941E+00
9.6820640E-04,2.42871E+00
9.6821560E-04,2.42871E+00
9.6822480E-04,2.44824E+00
9.6823400E-04,2.46777E+00
9.6824320E-04,2.45801E+00
9.6825240E-04,2.44824E+00
9.6826160E-04,2.45801E+00
9.6827080E-04,2.39941E+00
9.6828000E-04,2.43848E+00
9.6828920E-04,2.39941E+00
9.6829840E-04,2.40918E+00
9.6830760E-04,2.36035E+00
9.6831680E-04,2.43848E+00
9.6832600E-04,2.41895E+00
9.6833520E-04,2.44824E+00
9.6834440E-04,2.42871E+00
9.6835360E-04,2.39941E+00
9.6836280E-04,2.41895E+00
9.6837200E-04,2.41895E+00
9.6838120E-04,2.41895E+00
9.6839040E-04,2.43848E+00
9.6839960E-04,2.39941E+00
9.6840880E-04,2.38965E+00
9.6841800E-04,2.41895E+00
9.6842720E-04,2.43848E+00
9.6843640E-04,2.41895E+00
9.6844560E-04,2.40918E+00
9.6845480E-04,2.42871E+00
9.6846400E-04,2.39941E+00
9.6847320E-04,2.45801E+00
9.6848240E-04,2.41895E+00
9.6849160E-04,2.42871E+00
9.6850080E-04,2.38965E+00
9.6851000E-04,2.41895E+00
9.6851920E-04,2.44824E+00
9.6852840E-04,2.42871E+00
9.6853760E-04,2.40918E+00
9.6854680E-04,2.43848E+00
9.6855600E-04,2.41895E+00
9.6856520E-04,2.44824E+00
9.6857440E-04,2.47754E+00
9.6858360E-04,2.42871E+00
9.6859280E-04,2.40918E+00
9.6860200E-04,2.40918E+00
9.6861120E-04,2.43848E+00
9.6862040E-04,2.44824E+00
9.6862960E-04,2.46777E+00
9.6863880E-04,2.40918E+00
9.6864800E-04,2.41895E+00
9.6865720E-04,2.43848E+00
9.6866640E-04,2.46777E+00
9.6867560E-04,2.47754E+00
9.6868480E-04,2.44824E+00
9.6869400E-04,2.41895E+00
9.6870320E-04,2.42871E+00
9.6871240E-04,2.41895E+00
9.6872160E-04,2.44824E+00
9.6873080E-04,2.42871E+00
9.6874000E-04,2.40918E+00
9.6874920E-04,2.42871E+00
9.6875840E-04,2.41895E+00
9.6876760E-04,2.45801E+00
9.6877680E-04,2.43848E+00
9.6878600E-04,2.42871E+00
9.6879520E-04,2.43848E+00
9.6880440E-04,2.42871E+00
9.6881360E-04,2.40918E+00
9.6882280E-04,2.41895E+00
9.6883200E-04,2.44824E+00
9.6884120E-04,2.45801E+00
9.6885040E-04,2.43848E+00
9.6885960E-04,2.47754E+00
9.6886880E-04,2.44824E+00
9.6887800E-04,2.45801E+00
9.6888720E-04,2.44824E+00
9.6889640E-04,2.45801E+00
9.6890560E-04,2.43848E+00
9.6891480E-04,2.47754E+00
9.6892400E-04,2.44824E+00
9.6893320E-04,2.40918E+00
9.6894240E-04,2.44824E+00
9.6895160E-04,2.42871E+00
9.6896080E-04,2.44824E+00
9.6897000E-04,2.41895E+00
9.6897920E-04,2.44824E+00
9.6898840E-04,2.45801E+00
9.6899760E-04,2.42871E+00
9.6900680E-04,2.44824E+00
9.6901600E-04,2.43848E+00
9.6902520E-04,2.43848E+00
9.6903440E-04,2.43848E+00
9.6904360E-04,2.44824E+00
9.6905280E-04,2.41895E+00
9.6906200E-04,2.41895E+00
9.6907120E-04,2.45801E+00
9.6908040E-04,2.45801E+00
9.6908960E-04,2.46777E+00
9.6909880E-04,2.43848E+00
9.6910800E-04,2.49707E+00
9.6911720E-04,2.44824E+00
9.6912640E-04,2.41895E+00
9.6913560E-04,2.39941E+00
9.6914480E-04,2.44824E+00
9.6915400E-04,2.45801E+00
9.6916320E-04,2.44824E+00
9.6917240E-04,2.42871E+00
9.6918160E-04,2.42871E+00
9.6919080E-04,2.41895E+00
9.6920000E-04,2.49707E+00
9.6920920E-04,2.41895E+00
9.6921840E-04,2.43848E+00
9.6922760E-04,2.48730E+00
9.6923680E-04,2.45801E+00
9.6924600E-04,2.48730E+00
9.6925520E-04,2.46777E+00
9.6926440E-04,2.39941E+00
9.6927360E-04,2.39941E+00
9.6928280E-04,2.44824E+00
9.6929200E-04,2.48730E+00
9.6930120E-04,2.46777E+00
9.6931040E-04,2.47754E+00
9.6931960E-04,2.46777E+00
9.6932880E-04,2.42871E+00
9.6933800E-04,2.40918E+00
9.6934720E-04,2.46777E+00
9.6935640E-04,2.42871E+00
9.6936560E-04,2.46777E+00
9.6937480E-04,2.41895E+00
9.6938400E-04,2.45801E+00
9.6939320E-04,2.47754E+00
9.6940240E-04,2.45801E+00
9.6941160E-04,2.45801E+00
9.6942080E-04,2.38965E+00
9.6943000E-04,2.40918E+00
9.6943920E-04,2.44824E+00
9.6944840E-04,2.49707E+00
9.6945760E-04,2.47754E+00
9.6946680E-04,2.46777E+00
9.6947600E-04,2.39941E+00
9.6948520E-04,2.42871E+00
9.6949440E-04,2.47754E+00
9.6950360E-04,2.48730E+00
9.6951280E-04,2.43848E+00
9.6952200E-04,2.41895E+00
9.6953120E-04,2.45801E+00
9.6954040E-04,2.45801E+00
9.6954960E-04,2.46777E+00
9.6955880E-04,2.45801E+00
9.6956800E-04,2.44824E+00
9.6957720E-04,2.42871E+00
9.6958640E-04,2.44824E+00
9.6959560E-04,2.46777E+00
9.6960480E-04,2.50684E+00
9.6961400E-04,2.47754E+00
9.6962320E-04,2.42871E+00
9.6963240E-04,2.42871E+00
9.6964160E-04,2.47754E+00
9.6965080E-04,2.44824E+00
9.6966000E-04,2.45801E+00
9.6966920E-04,2.46777E+00
9.6967840E-04,2.44824E+00
9.6968760E-04,2.47754E+00
9.6969680E-04,2.43848E+00
9.6970600E-04,2.47754E+00
9.6971520E-04,2.41895E+00
9.6972440E-04,2.42871E+00
9.6973360E-04,2.44824E+00
9.6974280E-04,2.48730E+00
9.6975200E-04,2.45801E+00
9.6976120E-04,2.45801E+00
9.6977040E-04,2.42871E+00
9.6977960E-04,2.43848E+00
9.6978880E-04,2.42871E+00
9.6979800E-04,2.42871E+00
9.6980720E-04,2.46777E+00
9.6981640E-04,2.41895E+00
9.6982560E-04,2.44824E+00
9.6983480E-04,2.48730E+00
9.6984400E-04,2.43848E+00
9.6985320E-04,2.44824E+00
9.6986240E-04,2.42871E+00
9.6987160E-04,2.45801E+00
9.6988080E-04,2.45801E+00
9.6989000E-04,2.44824E+00
9.6989920E-04,2.44824E+00
9.6990840E-04,2.44824E+00
9.6991760E-04,2.38965E+00
9.6992680E-04,2.48730E+00
9.6993600E-04,2.40918E+00
9.6994520E-04,2.42871E+00
9.6995440E-04,2.42871E+00
9.6996360E-04,2.42871E+00
9.6997280E-04,2.43848E+00
9.6998200E-04,2.45801E+00
9.6999120E-04,2.45801E+00
9.7000040E-04,2.47754E+00
9.7000960E-04,2.46777E+00
9.7001880E-04,2.45801E+00
9.7002800E-04,2.46777E+00
9.7003720E-04,2.45801E+00
9.7004640E-04,2.44824E+00
9.7005560E-04,2.43848E+00
9.7006480E-04,2.45801E+00
9.7007400E-04,2.47754E+00
9.7008320E-04,2.43848E+00
9.7009240E-04,2.44824E+00
9.7010160E-04,2.43848E+00
9.7011080E-04,2.47754E+00
9.7012000E-04,2.47754E+00
9.7012920E-04,2.46777E+00
9.7013840E-04,2.45801E+00
9.7014760E-04,2.43848E+00
9.7015680E-04,2.44824E+00
9.7016600E-04,2.45801E+00
9.7017520E-04,2.42871E+00
9.7018440E-04,2.46777E+00
9.7019360E-04,2.48730E+00
9.7020280E-04,2.44824E+00
9.7021200E-04,2.49707E+00
9.7022120E-04,2.42871E+00
9.7023040E-04,2.44824E+00
9.7023960E-04,2.49707E+00
9.7024880E-04,2.42871E+00
9.7025800E-04,2.41895E+00
9.7026720E-04,2.47754E+00
9.7027640E-04,2.44824E+00
9.7028560E-04,2.42871E+00
9.7029480E-04,2.45801E+00
9.7030400E-04,2.43848E+00
